classname,path_pos,path_neg,margin,abs_margin,error,z_id,z_flip,z_rot_pos,z_rot_neg,instability
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/004.png,6.820629119873047,6.820629119873047,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/005.png,6.831830978393555,6.831830978393555,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/006.png,6.518964767456055,6.518964767456055,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/007.png,6.611650466918945,6.611650466918945,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/008.png,6.680999755859375,6.680999755859375,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/009.png,6.087213516235352,6.087213516235352,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/010.png,6.570539474487305,6.570539474487305,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/011.png,6.74626350402832,6.74626350402832,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/012.png,6.436431884765625,6.436431884765625,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/013.png,6.691555976867676,6.691555976867676,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/014.png,6.6737518310546875,6.6737518310546875,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/015.png,5.9621734619140625,5.9621734619140625,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/016.png,6.617673873901367,6.617673873901367,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/017.png,6.726938247680664,6.726938247680664,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/018.png,6.494932174682617,6.494932174682617,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/019.png,/home/zju/datasets/mvtec/bottle/test/good/019.png,6.281131744384766,6.281131744384766,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/000.png,7.495677947998047,7.495677947998047,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/001.png,6.566017150878906,6.566017150878906,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/002.png,7.299984931945801,7.299984931945801,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/003.png,7.740974426269531,7.740974426269531,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/004.png,7.664247512817383,7.664247512817383,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/005.png,7.675449371337891,7.675449371337891,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/006.png,7.362583160400391,7.362583160400391,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/007.png,7.455268859863281,7.455268859863281,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/008.png,7.524618148803711,7.524618148803711,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/009.png,6.9308319091796875,6.9308319091796875,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/010.png,7.414157867431641,7.414157867431641,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/011.png,7.589881896972656,7.589881896972656,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/012.png,7.280050277709961,7.280050277709961,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/013.png,7.535174369812012,7.535174369812012,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/014.png,7.517370223999023,7.517370223999023,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/015.png,6.805791854858398,6.805791854858398,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/016.png,7.461292266845703,7.461292266845703,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/017.png,7.570556640625,7.570556640625,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/018.png,7.338550567626953,7.338550567626953,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/020.png,/home/zju/datasets/mvtec/bottle/test/good/019.png,7.124750137329102,7.124750137329102,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/000.png,6.700460433959961,6.700460433959961,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/001.png,5.77079963684082,5.77079963684082,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/002.png,6.504767417907715,6.504767417907715,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/003.png,6.945756912231445,6.945756912231445,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/004.png,6.869029998779297,6.869029998779297,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/005.png,6.880231857299805,6.880231857299805,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/006.png,6.567365646362305,6.567365646362305,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/007.png,6.660051345825195,6.660051345825195,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/008.png,6.729400634765625,6.729400634765625,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/009.png,6.135614395141602,6.135614395141602,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/010.png,6.618940353393555,6.618940353393555,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/011.png,6.79466438293457,6.79466438293457,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/012.png,6.484832763671875,6.484832763671875,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/013.png,6.739956855773926,6.739956855773926,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/014.png,6.7221527099609375,6.7221527099609375,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/015.png,6.0105743408203125,6.0105743408203125,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/016.png,6.666074752807617,6.666074752807617,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/017.png,6.775339126586914,6.775339126586914,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/018.png,6.543333053588867,6.543333053588867,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/broken_small/021.png,/home/zju/datasets/mvtec/bottle/test/good/019.png,6.329532623291016,6.329532623291016,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/000.png,5.041912078857422,5.041912078857422,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/001.png,4.112251281738281,4.112251281738281,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/002.png,4.846219062805176,4.846219062805176,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/003.png,5.287208557128906,5.287208557128906,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/004.png,5.210481643676758,5.210481643676758,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/005.png,5.221683502197266,5.221683502197266,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/006.png,4.908817291259766,4.908817291259766,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/007.png,5.001502990722656,5.001502990722656,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/008.png,5.070852279663086,5.070852279663086,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/009.png,4.4770660400390625,4.4770660400390625,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/010.png,4.960391998291016,4.960391998291016,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/011.png,5.136116027832031,5.136116027832031,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/012.png,4.826284408569336,4.826284408569336,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/013.png,5.081408500671387,5.081408500671387,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/014.png,5.063604354858398,5.063604354858398,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/015.png,4.352025985717773,4.352025985717773,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/016.png,5.007526397705078,5.007526397705078,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/017.png,5.116790771484375,5.116790771484375,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/018.png,4.884784698486328,4.884784698486328,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/000.png,/home/zju/datasets/mvtec/bottle/test/good/019.png,4.670984268188477,4.670984268188477,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/000.png,2.8661489486694336,2.8661489486694336,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/001.png,1.9364881515502925,1.9364881515502925,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/002.png,2.6704559326171875,2.6704559326171875,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/003.png,3.111445426940918,3.111445426940918,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/004.png,3.0347185134887695,3.0347185134887695,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/005.png,3.0459203720092773,3.0459203720092773,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/006.png,2.7330541610717773,2.7330541610717773,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/007.png,2.825739860534668,2.825739860534668,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/008.png,2.8950891494750977,2.8950891494750977,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/009.png,2.301302909851074,2.301302909851074,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/010.png,2.7846288681030273,2.7846288681030273,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/011.png,2.960352897644043,2.960352897644043,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/012.png,2.6505212783813477,2.6505212783813477,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/013.png,2.9056453704833984,2.9056453704833984,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/014.png,2.88784122467041,2.88784122467041,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/015.png,2.176262855529785,2.176262855529785,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/016.png,2.83176326751709,2.83176326751709,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/017.png,2.9410276412963867,2.9410276412963867,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/018.png,2.70902156829834,2.70902156829834,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/001.png,/home/zju/datasets/mvtec/bottle/test/good/019.png,2.4952211380004883,2.4952211380004883,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/000.png,3.5092267990112305,3.5092267990112305,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/001.png,2.5795660018920894,2.5795660018920894,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/002.png,3.3135337829589844,3.3135337829589844,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/003.png,3.754523277282715,3.754523277282715,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/004.png,3.6777963638305664,3.6777963638305664,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/005.png,3.688998222351074,3.688998222351074,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/006.png,3.376132011413574,3.376132011413574,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/007.png,3.468817710876465,3.468817710876465,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/008.png,3.5381669998168945,3.5381669998168945,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/009.png,2.944380760192871,2.944380760192871,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/010.png,3.427706718444824,3.427706718444824,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/011.png,3.60343074798584,3.60343074798584,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/012.png,3.2935991287231445,3.2935991287231445,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/013.png,3.5487232208251953,3.5487232208251953,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/014.png,3.530919075012207,3.530919075012207,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/015.png,2.819340705871582,2.819340705871582,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/016.png,3.4748411178588867,3.4748411178588867,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/017.png,3.5841054916381836,3.5841054916381836,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/018.png,3.3520994186401367,3.3520994186401367,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/002.png,/home/zju/datasets/mvtec/bottle/test/good/019.png,3.138298988342285,3.138298988342285,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/000.png,1.967198371887207,1.967198371887207,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/001.png,1.037537574768066,1.037537574768066,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/002.png,1.771505355834961,1.771505355834961,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/003.png,2.2124948501586914,2.2124948501586914,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/004.png,2.135767936706543,2.135767936706543,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/005.png,2.146969795227051,2.146969795227051,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/006.png,1.8341035842895508,1.8341035842895508,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/007.png,1.9267892837524414,1.9267892837524414,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/008.png,1.9961385726928709,1.9961385726928709,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/009.png,1.4023523330688474,1.4023523330688474,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/010.png,1.8856782913208008,1.8856782913208008,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/011.png,2.0614023208618164,2.0614023208618164,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/012.png,1.7515707015991209,1.7515707015991209,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/013.png,2.006694793701172,2.006694793701172,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/014.png,1.9888906478881836,1.9888906478881836,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/015.png,1.2773122787475586,1.2773122787475586,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/016.png,1.9328126907348633,1.9328126907348633,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/017.png,2.04207706451416,2.04207706451416,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/018.png,1.8100709915161133,1.8100709915161133,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/003.png,/home/zju/datasets/mvtec/bottle/test/good/019.png,1.5962705612182617,1.5962705612182617,0.0,1.0,0.0,1.0,1.0,0.1875
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/004.png,/home/zju/datasets/mvtec/bottle/test/good/000.png,2.66251277923584,2.66251277923584,0.0,1.0,1.0,1.0,1.0,0.0
bottle,/home/zju/datasets/mvtec/bottle/test/contamination/004.png,/home/zju/datasets/mvtec/bottle/test/good/001.png,1.7328519821166988,1.7328519821166988,0.0,1.0,0.0,1.0,1.0,0.1875
